imageLocation,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,mic.clip,mic.started,mic.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,text_2.started,text_2.stopped,new_run.keys,new_run.rt,new_run.started,new_run.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
train2017_coco_4866/000000033156.jpg,0,0,0,0,0,21,21,21,,,,,,,300.5926246570016,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000033156_trials_21.default,0.0021564042108366266,None,space,9.589156627000193,301.4510523479985,None,301.4510523479985,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000033408.jpg,0,0,0,0,0,22,22,22,,,,,,,311.97617850700044,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000033408_trials_22.default,0.005653650208842009,None,space,9.73403285400127,312.8261925400002,None,312.8261925400002,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000033593.jpg,0,0,0,0,0,23,23,23,,,,,,,323.5012272390013,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000033593_trials_23.default,0.002774098204099573,None,space,9.51262934099941,324.3516060849943,None,324.3516060849943,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000033695.jpg,0,0,0,0,0,24,24,24,,,,,,,334.8007113759959,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000033695_trials_24.default,0.00457632630423177,None,space,13.242819113002042,335.66141235799296,None,335.66141235799296,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000033717.jpg,0,0,0,0,0,25,25,25,,,,,,,349.84503629199753,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000033717_trials_25.default,0.0005951632047072053,None,space,12.346640677991672,350.709593349995,None,350.709593349995,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000033815.jpg,0,0,0,0,0,26,26,26,,,,,,,364.00137263200304,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000033815_trials_26.default,0.007870722300140187,None,space,9.15609503199812,364.852142593998,None,364.852142593998,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000033828.jpg,0,0,0,0,0,27,27,27,,,,,,,374.94301597999583,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000033828_trials_27.default,0.0022510471899295226,None,space,12.982586232988979,375.8016513199982,None,375.8016513199982,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000034074.jpg,0,0,0,0,0,28,28,28,,,,,,,389.7274501560023,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000034074_trials_28.default,0.006819383299443871,None,space,12.270489072005148,390.5857654010033,None,390.5857654010033,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000034430.jpg,0,0,0,0,0,29,29,29,,,,,,,403.79530061800324,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000034430_trials_29.default,0.0056416572915622965,None,space,6.052699292005855,404.651531615993,None,404.651531615993,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000034702.jpg,0,0,0,0,0,30,30,30,,,,,,,411.64394681899284,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000034702_trials_30.default,0.0075794313015649095,None,space,6.417798971990123,412.49442904800526,None,412.49442904800526,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
